Color,Hues,Foreground,magenta,NaN
Color,Hues,Foreground,orange,NaN
Color,Hues,Foreground,pink,NaN
Color,Hues,Foreground,purple,NaN
Color,Hues,Foreground,red,NaN
Color,Hues,Foreground,white,NaN
Color,Hues,Foreground,yellow,NaN
Color,Hues,Foreground,amber,NaN
Color,Hues,Foreground,copper,NaN
Color,Hues,Foreground,dark,NaN
Color,Hues,Foreground,desaturated,NaN
Color,Hues,Foreground,gold,NaN
Color,Hues,Foreground,grey,NaN
Color,Hues,Foreground,lavender,NaN
Color,Hues,Foreground,light,NaN
Color,Hues,Foreground,mid-tones,In relation to brightness.
Color,Hues,Foreground,pastels,NaN
Color,Hues,Foreground,primary colors,NaN
Color,Hues,Foreground,saturated,NaN
Color,Hues,Foreground,sepia,sepia is always toning!
Color,Hues,Foreground,silver,NaN
Color,Hues,Foreground,rust,NaN
Color,Hues,Global,black,NaN
Color,Hues,Global,beige,NaN
Color,Hues,Global,purple,NaN
Color,Hues,Global,pastels,NaN
Color,Hues,Global,mid-tones,In relation to brightness.
Color,Hues,Global,light,NaN
Color,Hues,Global,grey,NaN
Color,Hues,Global,gold,NaN
Color,Hues,Global,desaturated,NaN
Color,Hues,Global,dark,NaN
Color,Hues,Global,cream,A broken white color with a slight yellowish hue.
Color,Hues,Global,copper,NaN
Color,Hues,Global,brown,NaN
Color,Hues,Global,blue,NaN
Color,Hues,Global,cyan,NaN
Color,Hues,Global,green,NaN
Color,Hues,Global,magenta,NaN
Color,Hues,Global,orange,NaN
Color,Hues,Global,pink,NaN
Color,Hues,Global,red,NaN
Color,Hues,Global,yellow,NaN
Color,Hues,Global,mustard,NaN
Color,Hues,Global,ultramarine,NaN
Color,Hues,Global,skin shade,NaN
Color,Hues,Global,rainbow colors,NaN
Color,Hues,Global,peach,NaN
Color,Hues,Global,coral,NaN
Color,Hues,Global,color gradient,NaN
Color,Hues,Global,color fluctuation,NaN
Color,Hues,Global,bronze,NaN
Color,Hues,Global,apricot,NaN
Color,Hues,Global,sepia,NaN
Color,Hues,Global,primary colors,NaN
Color,Hues,Global,lavender,NaN
Color,Hues,Global,color change,NaN
Color,Hues,Global,amber,NaN
Color,Hues,Global,white,NaN
Color,Hues,Global,silver,NaN
Color,Hues,Global,saturated,NaN
Color,Hues,Global,rust,NaN
Color,Hues,Intertitle,purple,NaN
Color,Hues,Intertitle,pink,NaN
Color,Hues,Intertitle,orange,NaN
Color,Hues,Intertitle,magenta,NaN
Color,Hues,Intertitle,green,NaN
Color,Hues,Intertitle,cyan,NaN
Color,Hues,Intertitle,cream,Slightly yellowish broken white.
Color,Hues,Intertitle,brown,NaN
Color,Hues,Intertitle,blue,NaN
Color,Hues,Intertitle,red,NaN
Color,Hues,Intertitle,white,NaN
Color,Hues,Intertitle,yellow,NaN
Color,Hues,Intertitle,mustard,NaN
Color,Hues,Intertitle,ultramarine,NaN
Color,Hues,Intertitle,skin shade,NaN
Color,Hues,Intertitle,black,NaN
Color,Hues,Intertitle,beige,NaN
Color,Hues,Intertitle,amber,NaN
Color,Hues,Intertitle,copper,NaN
Color,Hues,Intertitle,dark,NaN
Color,Hues,Intertitle,desaturated,NaN
Color,Hues,Intertitle,gold,NaN
Color,Hues,Intertitle,grey,NaN
Color,Hues,Intertitle,lavender,NaN
Color,Hues,Intertitle,light,NaN
Color,Hues,Intertitle,pastels,NaN
Color,Hues,Intertitle,saturated,NaN
Color,Hues,Intertitle,sepia,sepia is always toning!
Color,Hues,Intertitle,silver,NaN
Color,Hues,Intertitle,rainbow colors,NaN
Color,Hues,Intertitle,rust,NaN
Color,Hues,Intertitle,primary colors,NaN
Color,Hues,Intertitle,peach,NaN
Color,Hues,Intertitle,mid-tones,In relation to brightness.
Color,Hues,Intertitle,coral,NaN
Color,Hues,Intertitle,color gradient,NaN
Color,Hues,Intertitle,color fluctuation,NaN
Color,Hues,Intertitle,color change,NaN
Color,Hues,Intertitle,bronze,NaN
Color,Hues,Intertitle,apricot,NaN
Color,Hues,Male Protagonist,beige,NaN
Color,Hues,Male Protagonist,mustard,NaN
Color,Hues,Male Protagonist,desaturated,NaN
Color,Hues,Male Protagonist,ultramarine,NaN
Color,Hues,Male Protagonist,amber,NaN
Color,Hues,Male Protagonist,copper,NaN
Color,Hues,Male Protagonist,dark,NaN
Color,Hues,Male Protagonist,mid-tones,In relation to brightness.
Color,Hues,Male Protagonist,pastels,NaN
Color,Hues,Male Protagonist,primary colors,NaN
Color,Hues,Male Protagonist,rust,NaN
Color,Hues,Male Protagonist,saturated,NaN
Color,Hues,Male Protagonist,sepia,sepia is always toning!
Color,Hues,Male Protagonist,silver,NaN
Color,Hues,Male Protagonist,yellow,NaN
Color,Hues,Male Protagonist,red,NaN
Color,Hues,Male Protagonist,purple,NaN
Color,Hues,Male Protagonist,pink,NaN
Color,Hues,Male Protagonist,orange,NaN
Color,Hues,Male Protagonist,magenta,NaN
Color,Hues,Male Protagonist,green,NaN
Color,Hues,Male Protagonist,cyan,NaN
Color,Hues,Male Protagonist,cream,Slightly yellowish broken white.
Color,Hues,Male Protagonist,brown,NaN
Color,Hues,Male Protagonist,bronze,NaN
Color,Hues,Male Protagonist,apricot,NaN
Color,Hues,Male Protagonist,white,NaN
Color,Hues,Male Protagonist,color change,NaN
Color,Hues,Male Protagonist,color fluctuation,NaN
Color,Hues,Male Protagonist,color gradient,NaN
Color,Hues,Male Protagonist,coral,NaN
Color,Hues,Male Protagonist,peach,NaN
Color,Hues,Male Protagonist,rainbow colors,NaN
Color,Hues,Male Protagonist,skin shade,NaN
Color,Hues,Male Protagonist,gold,NaN
Color,Hues,Male Protagonist,grey,NaN
Color,Hues,Male Protagonist,lavender,NaN
Color,Hues,Male Protagonist,light,NaN
Color,Hues,Male Protagonist,blue,NaN
Color,Hues,Male Protagonist,black,NaN
Color,Hues,Male Support,skin shade,NaN
Color,Hues,Male Support,amber,NaN
Color,Hues,Male Support,copper,NaN
Color,Hues,Male Support,dark,NaN
Color,Hues,Male Support,desaturated,NaN
Color,Hues,Male Support,gold,NaN
Color,Hues,Male Support,lavender,NaN
Color,Hues,Male Support,light,NaN
Color,Hues,Male Support,mid-tones,In relation to brightness.
Color,Hues,Male Support,pastels,NaN
Color,Hues,Male Support,primary colors,NaN
Color,Hues,Male Support,rust,NaN
Color,Hues,Male Support,saturated,NaN
Color,Hues,Male Support,sepia,sepia is always toning!
Color,Hues,Male Support,silver,NaN
Color,Hues,Male Support,mustard,NaN
Color,Hues,Male Support,apricot,NaN
Color,Hues,Male Support,bronze,NaN
Color,Hues,Male Support,color change,NaN
Color,Hues,Male Support,color fluctuation,NaN
Color,Hues,Male Support,color gradient,NaN
Color,Hues,Male Support,coral,NaN
Color,Hues,Male Support,peach,NaN
Color,Hues,Male Support,rainbow colors,NaN
Color,Hues,Male Support,ultramarine,NaN
Color,Hues,Male Support,beige,NaN
Color,Hues,Male Support,black,NaN
Color,Hues,Male Support,blue,NaN
Color,Hues,Male Support,brown,NaN
Color,Hues,Male Support,cream,Slightly yellowish broken white.
Color,Hues,Male Support,cyan,NaN
Color,Hues,Male Support,green,NaN
Color,Hues,Male Support,grey,NaN
Color,Hues,Male Support,magenta,NaN
Color,Hues,Male Support,orange,NaN
Color,Hues,Male Support,pink,NaN
Color,Hues,Male Support,purple,NaN
Color,Hues,Male Support,red,NaN
Color,Hues,Male Support,white,NaN
Color,Hues,Male Support,yellow,NaN
Color Contrasts,Color Contrasts,Global,contrast of extension,"A contrast in quantity relates to the relationship in size between two or more color spots, and is thus the opposition between a lot and a little or large and small."
Color Contrasts,Color Contrasts,Global,simultaneous contrast,NaN
Color Contrasts,Color Contrasts,Global,successive contrast,Clear color changes between shots.
Color Contrasts,Color Contrasts,Global,contrast of hue,"To create a color-by-itself contrast, at least three colors, clearly distinct from one another and relatively saturated, are required. The effect is always colorful, loud, powerful and decisive."
Color Contrasts,Color Contrasts,Global,split complementary,NaN
Color Contrasts,Color Contrasts,Global,split primaries,Cold and warm color tones linked to a primary color
Color Contrasts,Color Contrasts,Global,aerial perspective,NaN
Color Contrasts,Color Contrasts,Global,cold-warm contrast,"Colors like yellow, orange and red are generally regarded as warm colors, whereas green, blue and violet are generally regarded as cold colors. These attributions are of course relative."
Color Contrasts,Color Contrasts,Global,complementary contrast,"Complementary colors are pairs of colors that, when mixed together, create a neutral gray. The law of complementary colors is often used (including, among others, by Itten) as a foundation for harmonic color design."
Color Contrasts,Color Contrasts,Global,light-dark contrast,NaN
Color Contrasts,Color Contrasts,Global,saturation contrast,"The opposition between saturated, luminous colors and dull, cloudy colors, whereby the contrast between dull and luminous is always relative."
Color Contrasts,Figure Ground,Global,hue,through hue
Color Contrasts,Figure Ground,Global,lightness,through lightness
Color Contrasts,Figure Ground,Global,saturation,through saturation
Color Contrasts,Figure Ground,Global,silhouettes,"Dark figures without, or with few, interior markings."
Color Contrasts,Figure Ground,Global,reversal,The background is more saturated or brighter or warmer.
Color Contrasts,Figure Ground,Global,strong,NaN
Color Contrasts,Figure Ground,Global,weak,NaN
Color Contrasts,Pop-out Effect,Global,background,NaN
Color Contrasts,Pop-out Effect,Global,figure,NaN
Color Contrasts,Pop-out Effect,Global,foreground,NaN
Color Contrasts,Pop-out Effect,Global,object,NaN
Color Contrasts,Significance Color Contrasts,Global,high,NaN
Color Contrasts,Significance Color Contrasts,Global,indetermined,NaN
Color Contrasts,Significance Color Contrasts,Global,low,NaN
Composition,Background Design,Global,no clear separation,NaN
Composition,Composition,Global,centered,NaN
Composition,Composition,Global,diffusion,"Atmospheric or optical semi-transparence, creating a blurred impression with dissolved contours. ZHdK"
Composition,Composition,Global,diagonal,NaN
Composition,Composition,Global,deep,"deep staging, is often enhanced by architecture, frames, eyelines or central perspective An arrangement of mise-en-scene elements so that there is a considerable distance between the plane closest to the camera and the one farthest away. Any or all of these planes may be in focus. See also shallow space."
Composition,Composition,Global,organic,NaN
Composition,Composition,Global,reflection,NaN
Composition,Composition,Global,vertical,NaN
Composition,Composition,Global,triangular,NaN
Composition,Composition,Global,parallel,NaN
Composition,Composition,Global,sparse,NaN
Composition,Composition,Global,kaleidoscopic,NaN
Composition,Composition,Global,horizontal,NaN
Composition,Composition,Global,flat,shallow space: Staging the action in relatively few planes of depth; the opposite of deep space.
Composition,Composition,Global,planimetric,Gradation into a succession of different levels - interplay of surface and depth
Composition,Composition,Global,symmetrical,"Alike, even, an image mirrored on both sides of a given axis"
Composition,Composition,Global,matted,NaN
Composition,Composition,Global,grid,NaN
Composition,Composition,Global,layers,A cue for suggesting represented depth in the film image by placing objects partly in front of more distant ones. (overlap)
Composition,Composition,Global,graphical,NaN
Composition,Composition,Global,window,If a window is important in some way
Composition,Composition,Global,mirror,NaN
Composition,Composition,Global,circular,Round circular layout.
Composition,Composition,Global,geometrical,"Geometrical forms (triangles, circles, squares, etc.) define the visual organization."
Composition,Composition,Global,framed,NaN
Composition,Composition,Global,cluttered,NaN
Composition,Depth Cues,Global,no,NaN
Composition,Depth Cues,Global,linear perspective,NaN
Composition,Depth Cues,Global,aerial perspective,"A cue for suggesting depth in the image by presenting objects in the distance less distinctly than those in the
foreground."
Composition,Depth Cues,Global,shadowing,NaN
Composition,Depth Cues,Global,texture gradients,NaN
Composition,Depth Cues,Global,covering,NaN
Composition,Depth Cues,Global,overlapping,NaN
Composition,Depth Cues,Global,elevation,NaN
Composition,Depth Cues,Global,others,NaN
Composition,Depth Cues,Global,diagonal,NaN
Composition,Location,Global,no,NaN
Composition,Location,Global,exteriors,NaN
Composition,Location,Global,interiors,NaN
Composition,Location,Global,bar / restaurant,NaN
Composition,Location,Global,farm,NaN
Composition,Location,Global,fantasy world,NaN
Composition,Location,Global,garden,NaN
Composition,Location,Global,prison,NaN
Composition,Location,Global,city,NaN
Composition,Location,Global,at home,NaN
Composition,Location,Global,nature,NaN
Composition,Location,Global,castle,NaN
Composition,Location,Global,school,NaN
Composition,Location,Global,theater,NaN
Composition,Location,Global,underwater,NaN
Composition,Location,Global,transportation,NaN
Composition,Location,Global,forest,NaN
Composition,Location,Global,outer space,NaN
Composition,Location,Global,others,NaN
Composition,Mise-en-cadre,Global,medium close-up,A framing in which the scale of the object shown is fairly large; a human figure seen from the chest up would fill most of the screen.A framing in which the scale of the object shown is fairly large; a human figure seen from the chest up would fill most of the screen.
Composition,Mise-en-cadre,Global,micro,"In contrast to macrophotography, microphotography is characterized by enlargement, usually of something not visible to the naked age, such as a look through a microscope"
Composition,Mise-en-cadre,Global,over shoulder,NaN
Composition,Mise-en-cadre,Global,panorama,"A framing in which the scale of the object shown is very small; a building, landscape, or crowd of people will fill the screen. extreme long shot"
Composition,Mise-en-cadre,Global,two shot,NaN
Composition,Mise-en-cadre,Global,top shot,90° overview
Composition,Mise-en-cadre,Global,three shot,NaN
Composition,Mise-en-cadre,Global,high angle,"Filmed on a slant from above (not directly down, which would be a top shot)"
Composition,Mise-en-cadre,Global,low angle,Filmed on a slant from below
Composition,Mise-en-cadre,Global,Mise-en-cadre,"Framing, blocking of the scene The apparent distance of the frame from the mise-en-scene elements; also called camera distance and shot scale. See also close-up, extreme close-up, extreme long shot, medium close-up, medium shot, plan américain."
Composition,Mise-en-cadre,Global,choker close-up,"A framing in which the scale of the object shown is very large; most commonly, a small object or a part of the body. (Extreme close-up)"
Composition,Mise-en-cadre,Global,close-up,"A shot in which the scale of the object shown is relatively large; most commonly, a persons head seen from the shoulders up, or an object of comparable size that fills most of the screen. See distance of framing."
Composition,Mise-en-cadre,Global,tilted,"Bordwell / Thompson call it canted framing: A view in which the frame is not level; either the right or left side is lower than the other, causing objects in the scene to appear tilted."
Composition,Mise-en-cadre,Global,detail,"Close-up of an object or body part, but not the face"
Composition,Mise-en-cadre,Global,establishing shot,"Shot introducing a new location in the plot, either at the beginning of the film or of a sequence or scene, establishing a space and its surroundings. A shot, usually involving a distant framing, that shows the spatial relations among the important figures, objects, and setting in a scene."
Composition,Mise-en-cadre,Global,long shot,NaN
Composition,Mise-en-cadre,Global,macro,"Filming through a macro lens without enlargement, ? micro"
Composition,Mise-en-cadre,Global,medium,plan américain: A shot in which the scale of the object shown is of moderate size; a human figure seen from the shins or knees up would fill most of the screen. See distance of framing.
Composition,Mise-en-cadre,Global,nondiegetic insert,"A shot or series of shots cut into a sequence, showing objects that are represented as being outside the world of the narrative."
Composition,Mise-en-cadre,Global,normal lens,"A lens that shows objects without severely exaggerating or reducing the depth of the scenes planes. In 35mm filming, a normal lens has a focal length between 35 and 50mm. See also telephoto lens, wide-angle lens."
Composition,Mise-en-cadre,Global,telephoto lens,"A lens of long focal length that affects a scenes perspective by enlarging distant planes and making them seem close to the foreground planes; in 35mm filming, a lens with a focal length of 75mm or more. See also normal lens, wide-angle lens."
Composition,Mise-en-cadre,Global,wide-angle lens,"A lens of short focal length that affects a scenes perspective by distorting straight lines near the edges of the frame and by exaggerating the distance between foreground and background planes. In 35mm filming, a wide-angle lens has a focal length of 35mm or less. See also normal lens, telephoto lens."
Composition,Significance Composition,Global,high,NaN
Composition,Significance Composition,Global,indetermined,NaN
Composition,Significance Composition,Global,low,NaN
Composition,Spatial Arrangement,Global,0-area,NaN
Composition,Spatial Arrangement,Global,0-space,NaN
Composition,Spatial Arrangement,Global,scenery space,NaN
Composition,Spatial Arrangement,Global,facade space,NaN
Composition,Spatial Arrangement,Global,depth space,NaN
Composition,Spatial Arrangement,Global,figural space,NaN
Composition,Spatial Arrangement,Global,others,NaN
Composition,Time,Global,dawn,NaN
Composition,Time,Global,morning,NaN
Composition,Time,Global,noon,NaN
Composition,Time,Global,afternoon,NaN
Composition,Time,Global,sunset,NaN
Composition,Time,Global,evening,NaN
Composition,Time,Global,night,NaN
Composition,Time,Global,dusk,NaN
Composition,Time,Global,spring,NaN
Composition,Time,Global,summer,NaN
Composition,Time,Global,fall,NaN
Composition,Time,Global,winter,NaN
Composition,Time,Global,indetermined,NaN
Composition,Visual Complexity,Global,low,NaN
Composition,Visual Complexity,Global,high,NaN
Composition,Visual Complexity,Global,indetermined,NaN
Composition,background Design,Global,blurred,NaN
Composition,background Design,Global,clear,NaN
Composition,background Design,Global,inconsistent,NaN
Composition,background Design,Global,detailed,NaN
Composition,background Design,Global,simplified,NaN
Composition,background Design,Global,realistic,NaN
Depth of Field,Camera Technique,Global,monoplane camera,NaN
Depth of Field,Camera Technique,Global,multiplane camera,NaN
Depth of Field,Camera Technique,Global,stereoptical camera,NaN
Depth of Field,Camera Technique,Global,rotoscope,A machine that projects live-action motion picture frames one by one onto a drawing pad so that an animator can trace the figures in each frame. The aim is to achieve more realistic movement in an animated film.
Depth of Field,Camera Technique,Global,others,NaN
Depth of Field,Depth of Field,Global,motion blur,"Blur in images of moving objects that does not result from ""errors"" of the camera operator in focus, aperture or otherwise in adjustment and operation of the camera"
Depth of Field,Depth of Field,Global,rack focus,Shifting the focus between different visual planes. Shifting the area of sharp focus from one plane to another during a shot; the effect on the screen is called rack-focus.
Depth of Field,Depth of Field,Global,out of focus,NaN
Depth of Field,Depth of Field,Global,optical diffusion,"Soft focus, especially in star portraits"
Depth of Field,Depth of Field,Global,bokeh,"Term for the characteristics of a fuzzy area that depends on the lens. Particularly visible in fuzzy rings or circles, for example blurred light sources."
Depth of Field,Depth of Field,Global,deep focus,Both foreground and background can be seen in focus. A use of the camera lens and lighting that keeps objects in both close and distant planes in sharp focus.
Depth of Field,Depth of Field,Global,sharp,Many details are clearly discernible.
Depth of Field,Depth of Field,Global,halation,"Halo formation, halo effect: Comment BF: The term is used in particular for diffusion in film stock."
Depth of Field,Depth of Field,Global,bloom,NaN
Depth of Field,Depth of Field,Global,middle DOF,NaN
Depth of Field,Depth of Field,Global,shallow DOF,"Only a small area is shown in focus, with the background or foreground out of focus."
Depth of Field,Significance Depth of Field,Global,indetermined,NaN
Depth of Field,Significance Depth of Field,Global,low,NaN
Depth of Field,Significance Depth of Field,Global,high,NaN
Emotion / Affect,Emotion Affect,Global,pride,NaN
Emotion / Affect,Emotion Affect,Global,exhaustion,NaN
Emotion / Affect,Emotion Affect,Global,depressed,NaN
Emotion / Affect,Emotion Affect,Global,mimicry,Imitation of affective or emotional states.
Emotion / Affect,Emotion Affect,Global,frustration,NaN
Emotion / Affect,Emotion Affect,Global,conflict,An active disagreement between people with opposing opinions or principles.
Emotion / Affect,Emotion Affect,Global,curiosity,NaN
Emotion / Affect,Emotion Affect,Global,confused,NaN
Emotion / Affect,Emotion Affect,Global,calm,NaN
Emotion / Affect,Emotion Affect,Global,hurry,NaN
Emotion / Affect,Emotion Affect,Global,relief,NaN
Emotion / Affect,Emotion Affect,Global,arousal,NaN
Emotion / Affect,Emotion Affect,Global,stress,A state of mental or emotional strain or tension resulting from adverse or demanding circumstances. Can lead to stress-related illness.
Emotion / Affect,Emotion Affect,Global,kind,NaN
Emotion / Affect,Emotion Affect,Global,touch,Clearly visible instances of touch often appear in close-ups simultaneously emphasizing and addressing haptic perception.
Emotion / Affect,Emotion Affect,Global,vanity,NaN
Emotion / Affect,Emotion Affect,Global,motor mimicry,"A good example of motor mimicry is when a person winces at someone elses injury. The person wincing is not hurt, so the wince does not fit his or her own situation."
Emotion / Affect,Emotion Affect,Global,mourning,NaN
Emotion / Affect,Emotion Affect,Global,sadness,"Emotional pain connected to feelings of loss, disadvantage, disappointment. Often combined with crying."
Emotion / Affect,Emotion Affect,Global,sex,NaN
Emotion / Affect,Emotion Affect,Global,fascination,NaN
Emotion / Affect,Emotion Affect,Global,surprise,Feeling connected to something unexpected or unusual.
Emotion / Affect,Emotion Affect,Global,vertigo,NaN
Emotion / Affect,Emotion Affect,Global,violence,"The use of physical force so as to injure, abuse, damage, or destroy"
Emotion / Affect,Emotion Affect,Global,desperate,NaN
